github_url,file_path,signature,static_match
github.com/drboog/Shifted_Diffusion,diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_instruction_pix2pix.py,diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained,timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix
github.com/declare-lab/tango,diffusers/examples/text_to_image/train_text_to_image_flax.py,diffusers.FlaxAutoencoderKL.from_pretrained;diffusers.FlaxUNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.FlaxStableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/versatile_diffusion/test_versatile_diffusion_dual_guided.py,diffusers.VersatileDiffusionDualGuidedPipeline.from_pretrained;diffusers.VersatileDiffusionDualGuidedPipeline.from_pretrained;diffusers.VersatileDiffusionDualGuidedPipeline.from_pretrained,shi-labs/versatile-diffusion;shi-labs/versatile-diffusion
github.com/mkshing/e4t-diffusion,scripts/image_variation_augmentation.py,diffusers.StableUnCLIPImg2ImgPipeline.from_pretrained;diffusers.DPMSolverMultistepScheduler.from_pretrained,stabilityai/stable-diffusion-2-1-unclip;stabilityai/stable-diffusion-2-1-unclip
github.com/OpenBMB/VisCPM,VisCPM/viscpm_chat.py,diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/test_modeling_common.py,diffusers.models.UNet2DConditionModel.from_pretrained;diffusers.models.UNet2DConditionModel.from_pretrained;diffusers.models.UNet2DConditionModel.from_pretrained;diffusers.models.UNet2DConditionModel.from_pretrained;diffusers.models.UNet2DConditionModel.from_pretrained;diffusers.models.UNet2DConditionModel.from_pretrained;diffusers.models.UNet2DConditionModel.from_pretrained,hf-internal-testing/stable-diffusion-broken;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch
github.com/declare-lab/tango,diffusers/tests/pipelines/latent_diffusion/test_latent_diffusion_uncond.py,diffusers.LDMPipeline.from_pretrained,CompVis/ldm-celebahq-256
github.com/Oneflow-Inc/diffusion-benchmark,scripts/stable_diffusion_v1_5.py,diffusers.OneFlowStableDiffusionPipeline.from_pretrained,runwayml/stable-diffusion-v1-5
github.com/MichWozPol/LEGO_StableDiffusion,diffusers/tests/pipelines/audio_diffusion/test_audio_diffusion.py,diffusers.DiffusionPipeline.from_pretrained,teticio/audio-diffusion-ddim-256
github.com/Cheems-Seminar/grounded-segment-any-parts,chatbot.py,diffusers.StableDiffusionInpaintPipeline.from_pretrained.to;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained.to;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained,runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/declare-lab/tango,diffusers/tests/test_pipelines.py,diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.DDPMPipeline.from_pretrained;diffusers.DDPMPipeline.from_pretrained;diffusers.DDPMPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.UNet2DModel.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.DDIMScheduler.from_pretrained;diffusers.DDIMPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.FlaxStableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.UNet2DModel.from_pretrained,hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/stable-diffusion-broken-variants;hf-internal-testing/tiny-stable-diffusion-torch;google/ddpm-cifar10-32;google/ddpm-cifar10-32;google/ddpm-cifar10-32;google/ddpm-cifar10-32;google/ddpm-cifar10-32;google/ddpm-cifar10-32;CompVis/stable-diffusion-v1-4;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/diffusers-stable-diffusion-tiny-all;hf-internal-testing/diffusers-stable-diffusion-tiny-all;hf-internal-testing/tiny-stable-diffusion-torch;CompVis/stable-diffusion-v1-4
github.com/johannakarras/DreamPose,models/unet_dual_encoder.py,diffusers.models.UNet2DConditionModel.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/aws-samples/sagemaker-distributed-training-workshop,4_stable_diffusion/src/finetune.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/drboog/ProFusion,diffusers/tests/pipelines/stable_diffusion_2/test_stable_diffusion_depth.py,diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained,stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth
github.com/declare-lab/tango,diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_img2img.py,diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained,CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/Amazingldl/visual-chatgpt,visual_chatgpt.py,diffusers.StableDiffusionInpaintPipeline.from_pretrained.to;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained.to;diffusers.StableDiffusionPipeline.from_pretrained,runwayml/stable-diffusion-v1-5
github.com/microsoft/LMOps,promptist/diffusers/examples/rl/run_diffuser_gen_trajectories.py,diffusers.experimental.ValueGuidedRLPipeline.from_pretrained,bglick13/hopper-medium-v2-value-function-hor32
github.com/LukasStruppek/Exploiting-Cultural-Biases-via-Homoglyphs,utils/stable_diffusion_utils.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained,runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/Birch-san/diffusers-play,scripts/karlo_play.py,diffusers.UnCLIPPipeline.from_pretrained,kakaobrain/karlo-v1-alpha
github.com/Oneflow-Inc/diffusion-benchmark,scripts/stable_diffusion_2_unet.py,diffusers.OneFlowUNet2DConditionModel.from_pretrained,stabilityai/stable-diffusion-2
github.com/Oneflow-Inc/diffusion-benchmark,scripts/alt_diffusion_m9.py,diffusers.OneFlowAltDiffusionPipeline.from_pretrained,BAAI/AltDiffusion-m9
github.com/drboog/ProFusion,diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_pix2pix_zero.py,diffusers.StableDiffusionPix2PixZeroPipeline.from_pretrained;diffusers.StableDiffusionPix2PixZeroPipeline.from_pretrained;diffusers.StableDiffusionPix2PixZeroPipeline.from_pretrained;diffusers.StableDiffusionPix2PixZeroPipeline.from_pretrained;diffusers.StableDiffusionPix2PixZeroPipeline.from_pretrained;diffusers.StableDiffusionPix2PixZeroPipeline.from_pretrained,CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4
github.com/drboog/ProFusion,diffusers/tests/pipelines/vq_diffusion/test_vq_diffusion.py,diffusers.VQDiffusionPipeline.from_pretrained,microsoft/vq-diffusion-ithq
github.com/mfranzon/MagicBoard,utils.py,diffusers.StableDiffusionImg2ImgPipeline.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/Eric3911/OpenAGI,AudioGPT-master/audio-chatgpt.py,diffusers.StableDiffusionPipeline.from_pretrained,runwayml/stable-diffusion-v1-5
github.com/modal-labs/modal-examples,10_integrations/stable_diffusion_slackbot.py,diffusers.StableDiffusionPipeline.from_pretrained,runwayml/stable-diffusion-v1-5
github.com/drboog/Shifted_Diffusion,diffusers/tests/pipelines/audio_diffusion/test_audio_diffusion.py,diffusers.DiffusionPipeline.from_pretrained,teticio/audio-diffusion-ddim-256
github.com/facebookincubator/AITemplate,examples/05_stable_diffusion/src/pipeline_stable_diffusion_controlnet_ait.py,diffusers.ControlNetModel.from_pretrained.to;diffusers.UNet2DConditionModel.from_pretrained.cuda;diffusers.AutoencoderKL.from_pretrained.cuda;diffusers.EulerDiscreteScheduler.from_pretrained,runwayml/stable-diffusion-v1-5
github.com/declare-lab/tango,diffusers/tests/pipelines/stable_diffusion_safe/test_safe_diffusion.py,diffusers.pipelines.stable_diffusion_safe.StableDiffusionPipelineSafe.from_pretrained;diffusers.pipelines.stable_diffusion_safe.StableDiffusionPipelineSafe.from_pretrained;diffusers.pipelines.stable_diffusion_safe.StableDiffusionPipelineSafe.from_pretrained;diffusers.pipelines.stable_diffusion_safe.StableDiffusionPipelineSafe.from_pretrained;diffusers.pipelines.stable_diffusion_safe.StableDiffusionPipelineSafe.from_pretrained,hf-internal-testing/tiny-stable-diffusion-lms-pipe;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/drboog/ProFusion,diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_instruction_pix2pix.py,diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained,timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix
github.com/microsoft/LMOps,promptist/diffusers/tests/pipelines/stable_diffusion/test_onnx_stable_diffusion.py,diffusers.OnnxStableDiffusionPipeline.from_pretrained;diffusers.DDIMScheduler.from_pretrained;diffusers.OnnxStableDiffusionPipeline.from_pretrained;diffusers.LMSDiscreteScheduler.from_pretrained;diffusers.OnnxStableDiffusionPipeline.from_pretrained;diffusers.OnnxStableDiffusionPipeline.from_pretrained;diffusers.OnnxStableDiffusionPipeline.from_pretrained;diffusers.OnnxStableDiffusionPipeline.from_pretrained,CompVis/stable-diffusion-v1-4;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/MichWozPol/LEGO_StableDiffusion,diffusers/tests/pipelines/stable_diffusion_2/test_stable_diffusion_v_pred.py,diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.EulerDiscreteScheduler.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.DPMSolverMultistepScheduler.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained,stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2-1;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2
github.com/drboog/ProFusion,diffusers/tests/pipelines/stable_diffusion_2/test_stable_diffusion_attend_and_excite.py,diffusers.StableDiffusionAttendAndExcitePipeline.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/declare-lab/tango,diffusers/tests/pipelines/stable_diffusion/test_onnx_stable_diffusion_inpaint.py,diffusers.OnnxStableDiffusionInpaintPipeline.from_pretrained;diffusers.LMSDiscreteScheduler.from_pretrained;diffusers.OnnxStableDiffusionInpaintPipeline.from_pretrained,runwayml/stable-diffusion-inpainting;runwayml/stable-diffusion-inpainting;runwayml/stable-diffusion-inpainting
github.com/LucaCorvitto/RealFaces_w_StableDiffusion,main.py,diffusers.DiffusionPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained,stabilityai/stable-diffusion-2-1;runwayml/stable-diffusion-v1-5
github.com/declare-lab/tango,diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_panorama.py,diffusers.DDIMScheduler.from_pretrained;diffusers.StableDiffusionPanoramaPipeline.from_pretrained;diffusers.StableDiffusionPanoramaPipeline.from_pretrained;diffusers.DDIMScheduler.from_pretrained;diffusers.StableDiffusionPanoramaPipeline.from_pretrained;diffusers.DDIMScheduler.from_pretrained;diffusers.StableDiffusionPanoramaPipeline.from_pretrained,stabilityai/stable-diffusion-2-base
github.com/microsoft/LMOps,promptist/diffusers/tests/test_pipelines.py,diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.DDPMPipeline.from_pretrained;diffusers.DDPMPipeline.from_pretrained;diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.UNet2DModel.from_pretrained;diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.pipeline_utils.DiffusionPipeline.from_pretrained;diffusers.DDIMScheduler.from_pretrained;diffusers.DDIMPipeline.from_pretrained;diffusers.UNet2DModel.from_pretrained,hf-internal-testing/tiny-stable-diffusion-pipe;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;google/ddpm-cifar10-32;google/ddpm-cifar10-32;google/ddpm-cifar10-32;google/ddpm-cifar10-32;CompVis/stable-diffusion-v1-4
